ID;Product Category;Historical Spend
9757;Fish Products;99
9757;Sweet Products;30
9757;Gold Products;76
9760;Wines;953
9760;Fruits;0
9760;Meat Products;71
9760;Fish Products;0
9760;Sweet Products;0
9760;Gold Products;174
9771;Wines;104
9771;Fruits;20
9771;Meat Products;101
9771;Fish Products;24
9771;Sweet Products;15
9771;Gold Products;5
9780;Wines;465
9780;Fruits;25
9780;Meat Products;132
9780;Fish Products;136
9780;Sweet Products;0
9780;Gold Products;37
9790;Wines;912
9790;Fruits;72
9790;Meat Products;170
9790;Fish Products;47
9790;Sweet Products;36
9790;Gold Products;97
9797;Wines;228
9797;Fruits;19
9797;Meat Products;130
9797;Fish Products;4
9797;Sweet Products;11
9797;Gold Products;51
9799;Wines;866
9799;Fruits;21
9799;Meat Products;151
9799;Fish Products;28
9799;Sweet Products;21
9799;Gold Products;86
9805;Wines;320
9805;Fruits;48
9805;Meat Products;133
9805;Fish Products;39
9805;Sweet Products;72
9805;Gold Products;48
9817;Wines;853
9817;Fruits;10
9817;Meat Products;143
9817;Fish Products;13
9817;Sweet Products;10
9817;Gold Products;20
9826;Wines;899
9826;Fruits;102
9826;Meat Products;838
9826;Fish Products;133
9826;Sweet Products;102
9826;Gold Products;40
9829;Wines;22
9829;Fruits;4
9829;Meat Products;17
9829;Fish Products;12
9829;Sweet Products;10
9829;Gold Products;13
9847;Wines;313
9847;Fruits;15
9847;Meat Products;47
9847;Fish Products;20
9847;Sweet Products;0
9847;Gold Products;192
9850;Wines;3
9850;Fruits;6
9850;Meat Products;7
9850;Fish Products;0
9850;Sweet Products;0
9850;Gold Products;3
9855;Wines;899
9855;Fruits;0
9855;Meat Products;101
9855;Fish Products;0
9855;Sweet Products;0
9855;Gold Products;20
9860;Wines;159
9860;Fruits;0
9860;Meat Products;22
9860;Fish Products;2
9860;Sweet Products;1
9860;Gold Products;31
9862;Wines;1
9862;Fruits;6
9862;Meat Products;7
9862;Fish Products;11
9862;Sweet Products;5
9862;Gold Products;3
9888;Wines;458
9888;Fruits;81
9888;Meat Products;356
9888;Fish Products;106
9888;Sweet Products;50
9888;Gold Products;40
9904;Wines;336
9904;Fruits;123
9904;Meat Products;274
9904;Fish Products;46
9904;Sweet Products;123
9904;Gold Products;141
9905;Wines;135
9905;Fruits;1
9905;Meat Products;41
9905;Fish Products;10
9905;Sweet Products;1
9905;Gold Products;67
9907;Wines;742
9907;Fruits;28
9907;Meat Products;152
9907;Fish Products;25
9907;Sweet Products;9
9907;Gold Products;57
9909;Wines;3
9909;Fruits;18
9909;Meat Products;14
9909;Fish Products;15
9909;Sweet Products;22
9909;Gold Products;50
9916;Wines;34
9916;Fruits;1
9916;Meat Products;14
9916;Fish Products;0
9916;Sweet Products;0
9916;Gold Products;5
9923;Wines;68
9923;Fruits;0
9923;Meat Products;16
9923;Fish Products;0
9923;Sweet Products;0
9923;Gold Products;8
9925;Wines;127
9925;Fruits;1
9925;Meat Products;56
9925;Fish Products;0
9925;Sweet Products;1
9925;Gold Products;31
9930;Wines;606
9930;Fruits;148
9930;Meat Products;228
9930;Fish Products;15
9930;Sweet Products;148
9930;Gold Products;22
9931;Wines;5
9931;Fruits;0
9931;Meat Products;1
9931;Fish Products;1
9931;Sweet Products;1
9931;Gold Products;1
9937;Wines;187
9937;Fruits;81
9937;Meat Products;149
9937;Fish Products;25
9937;Sweet Products;43
9937;Gold Products;91
9938;Wines;519
9938;Fruits;17
9938;Meat Products;813
9938;Fish Products;27
9938;Sweet Products;173
9938;Gold Products;51
9940;Wines;382
9940;Fruits;114
9940;Meat Products;276
9940;Fish Products;75
9940;Sweet Products;124
9940;Gold Products;38
9949;Wines;598
9949;Fruits;16
9949;Meat Products;141
9949;Fish Products;32
9949;Sweet Products;41
9949;Gold Products;49
9952;Wines;368
9952;Fruits;32
9952;Meat Products;639
9952;Fish Products;13
9952;Sweet Products;43
9952;Gold Products;10
9955;Wines;69
9955;Fruits;8
9955;Meat Products;26
9955;Fish Products;12
9955;Sweet Products;7
9955;Gold Products;12
9958;Wines;642
9958;Fruits;14
9958;Meat Products;49
9958;Fish Products;0
9958;Sweet Products;7
9958;Gold Products;57
9960;Wines;0
9960;Fruits;0
9960;Meat Products;1
9960;Fish Products;8
9960;Sweet Products;3
9960;Gold Products;2
9964;Wines;162
9964;Fruits;50
9964;Meat Products;100
9964;Fish Products;55
9964;Sweet Products;30
9964;Gold Products;27
9967;Wines;160
9967;Fruits;15
9967;Meat Products;196
9967;Fish Products;15
9967;Sweet Products;11
9967;Gold Products;50
9970;Wines;42
9970;Fruits;11
9970;Meat Products;57
9970;Fish Products;10
9970;Sweet Products;28
9970;Gold Products;14
9971;Wines;397
9971;Fruits;19
9971;Meat Products;69
9971;Fish Products;12
9971;Sweet Products;0
9971;Gold Products;9
9972;Wines;38
9972;Fruits;0
9972;Meat Products;2
9972;Fish Products;0
9972;Sweet Products;0
9972;Gold Products;6
9973;Wines;370
9973;Fruits;9
9973;Meat Products;92
9973;Fish Products;6
9973;Sweet Products;9
9973;Gold Products;4
9974;Wines;15
9974;Fruits;6
9974;Meat Products;20
9974;Fish Products;4
9974;Sweet Products;5
9974;Gold Products;20
9977;Wines;321
9977;Fruits;11
9977;Meat Products;309
9977;Fish Products;33
9977;Sweet Products;26
9977;Gold Products;34
9984;Wines;349
9984;Fruits;16
9984;Meat Products;144
9984;Fish Products;28
9984;Sweet Products;5
9984;Gold Products;182
9986;Wines;16
9986;Fruits;0
9986;Meat Products;23
9986;Fish Products;3
9986;Sweet Products;2
9986;Gold Products;10
9988;Wines;553
9988;Fruits;25
9988;Meat Products;142
9988;Fish Products;65
9988;Sweet Products;67
9988;Gold Products;8
9999;Wines;610
9999;Fruits;105
9999;Meat Products;125
9999;Fish Products;137
9999;Sweet Products;42
9999;Gold Products;21
10001;Wines;5
10001;Fruits;17
10001;Meat Products;17
10001;Fish Products;13
10001;Sweet Products;14
10001;Gold Products;34
10010;Wines;100
10010;Fruits;2
10010;Meat Products;16
10010;Fish Products;2
10010;Sweet Products;1
10010;Gold Products;31
10022;Wines;12
10022;Fruits;0
10022;Meat Products;4
10022;Fish Products;0
10022;Sweet Products;0
10022;Gold Products;0
10031;Wines;20
10031;Fruits;2
10031;Meat Products;23
10031;Fish Products;3
10031;Sweet Products;1
10031;Gold Products;4
10032;Wines;3
10032;Fruits;5
10032;Meat Products;14
10032;Fish Products;2
10032;Sweet Products;12
10032;Gold Products;17
10033;Wines;2
10033;Fruits;3
10033;Meat Products;10
10033;Fish Products;11
10033;Sweet Products;2
10033;Gold Products;10
10037;Wines;375
10037;Fruits;152
10037;Meat Products;335
10037;Fish Products;93
10037;Sweet Products;91
10037;Gold Products;81
10057;Wines;503
10057;Fruits;27
10057;Meat Products;419
10057;Fish Products;90
10057;Sweet Products;139
10057;Gold Products;153
10061;Wines;724
10061;Fruits;17
10061;Meat Products;143
10061;Fish Products;0
10061;Sweet Products;8
10061;Gold Products;196
10065;Wines;7
10065;Fruits;4
10065;Meat Products;13
10065;Fish Products;15
10065;Sweet Products;8
10065;Gold Products;17
10067;Wines;4
10067;Fruits;0
10067;Meat Products;4
10067;Fish Products;0
10067;Sweet Products;0
10067;Gold Products;5
10069;Wines;2
10069;Fruits;7
10069;Meat Products;5
10069;Fish Products;2
10069;Sweet Products;15
10069;Gold Products;27
10084;Wines;3
10084;Fruits;2
10084;Meat Products;8
10084;Fish Products;20
10084;Sweet Products;0
10084;Gold Products;17
10089;Wines;168
10089;Fruits;148
10089;Meat Products;444
10089;Fish Products;32
10089;Sweet Products;172
10089;Gold Products;148
10091;Wines;520
10091;Fruits;20
10091;Meat Products;367
10091;Fish Products;39
10091;Sweet Products;81
10091;Gold Products;40
10092;Wines;1073
10092;Fruits;0
10092;Meat Products;250
10092;Fish Products;153
10092;Sweet Products;14
10092;Gold Products;14
10095;Wines;1001
10095;Fruits;12
10095;Meat Products;240
10095;Fish Products;16
10095;Sweet Products;12
10095;Gold Products;12
10099;Wines;238
10099;Fruits;115
10099;Meat Products;215
10099;Fish Products;169
10099;Sweet Products;69
10099;Gold Products;76
10102;Wines;395
10102;Fruits;183
10102;Meat Products;565
10102;Fish Products;166
10102;Sweet Products;141
10102;Gold Products;28
10104;Wines;4
10104;Fruits;0
10104;Meat Products;2
10104;Fish Products;0
10104;Sweet Products;0
10104;Gold Products;2
10120;Wines;116
10120;Fruits;6
10120;Meat Products;82
10120;Fish Products;6
10120;Sweet Products;6
10120;Gold Products;41
10127;Wines;301
10127;Fruits;11
10127;Meat Products;61
10127;Fish Products;4
10127;Sweet Products;7
10127;Gold Products;11
10128;Wines;620
10128;Fruits;16
10128;Meat Products;165
10128;Fish Products;0
10128;Sweet Products;24
10128;Gold Products;82
10129;Wines;482
10129;Fruits;147
10129;Meat Products;509
10129;Fish Products;104
10129;Sweet Products;107
10129;Gold Products;107
10133;Wines;1302
10133;Fruits;68
10133;Meat Products;731
10133;Fish Products;89
10133;Sweet Products;114
10133;Gold Products;45
10140;Wines;1308
10140;Fruits;0
10140;Meat Products;396
10140;Fish Products;23
10140;Sweet Products;0
10140;Gold Products;0
10141;Wines;7
10141;Fruits;1
10141;Meat Products;6
10141;Fish Products;0
10141;Sweet Products;3
10141;Gold Products;3
10142;Wines;372
10142;Fruits;18
10142;Meat Products;126
10142;Fish Products;47
10142;Sweet Products;48
10142;Gold Products;78
10144;Wines;297
10144;Fruits;7
10144;Meat Products;79
10144;Fish Products;0
10144;Sweet Products;11
10144;Gold Products;182
10146;Wines;25
10146;Fruits;1
10146;Meat Products;13
10146;Fish Products;0
10146;Sweet Products;0
10146;Gold Products;3
10150;Wines;464
10150;Fruits;28
10150;Meat Products;873
10150;Fish Products;29
10150;Sweet Products;18
10150;Gold Products;37
10151;Wines;317
10151;Fruits;46
10151;Meat Products;247
10151;Fish Products;151
10151;Sweet Products;46
10151;Gold Products;139
10156;Wines;215
10156;Fruits;63
10156;Meat Products;507
10156;Fish Products;231
10156;Sweet Products;31
10156;Gold Products;190
10157;Wines;89
10157;Fruits;15
10157;Meat Products;89
10157;Fish Products;34
10157;Sweet Products;42
10157;Gold Products;5
10159;Wines;440
10159;Fruits;81
10159;Meat Products;368
10159;Fish Products;0
10159;Sweet Products;122
10159;Gold Products;174
10160;Wines;31
10160;Fruits;0
10160;Meat Products;7
10160;Fish Products;2
10160;Sweet Products;0
10160;Gold Products;6
10163;Wines;712
10163;Fruits;50
10163;Meat Products;420
10163;Fish Products;65
10163;Sweet Products;38
10163;Gold Products;38
10164;Wines;1017
10164;Fruits;33
10164;Meat Products;417
10164;Fish Products;108
10164;Sweet Products;100
10164;Gold Products;16
10172;Wines;456
10172;Fruits;19
10172;Meat Products;832
10172;Fish Products;75
10172;Sweet Products;118
10172;Gold Products;38
10175;Wines;18
10175;Fruits;0
10175;Meat Products;2
10175;Fish Products;0
10175;Sweet Products;0
10175;Gold Products;2
10176;Wines;159
10176;Fruits;0
10176;Meat Products;120
10176;Fish Products;0
10176;Sweet Products;0
10176;Gold Products;137
10177;Wines;531
10177;Fruits;69
10177;Meat Products;300
10177;Fish Products;150
10177;Sweet Products;138
10177;Gold Products;150
10196;Wines;212
10196;Fruits;123
10196;Meat Products;177
10196;Fish Products;15
10196;Sweet Products;64
10196;Gold Products;23
10203;Wines;11
10203;Fruits;7
10203;Meat Products;9
10203;Fish Products;3
10203;Sweet Products;1
10203;Gold Products;11
10207;Wines;5
10207;Fruits;1
10207;Meat Products;8
10207;Fish Products;0
10207;Sweet Products;0
10207;Gold Products;1
10212;Wines;65
10212;Fruits;4
10212;Meat Products;16
10212;Fish Products;0
10212;Sweet Products;4
10212;Gold Products;11
10219;Wines;6
10219;Fruits;2
10219;Meat Products;15
10219;Fish Products;6
10219;Sweet Products;6
10219;Gold Products;3
10232;Wines;174
10232;Fruits;18
10232;Meat Products;81
10232;Fish Products;28
10232;Sweet Products;6
10232;Gold Products;24
10236;Wines;16
10236;Fruits;3
10236;Meat Products;25
10236;Fish Products;6
10236;Sweet Products;1
10236;Gold Products;13
10240;Wines;997
10240;Fruits;26
10240;Meat Products;269
10240;Fish Products;34
10240;Sweet Products;13
10240;Gold Products;42
10241;Wines;0
10241;Fruits;0
10241;Meat Products;0
10241;Fish Products;6
10241;Sweet Products;2
10241;Gold Products;6
10242;Wines;56
10242;Fruits;0
10242;Meat Products;11
10242;Fish Products;0
10242;Sweet Products;0
10242;Gold Products;8
10245;Wines;160
10245;Fruits;80
10245;Meat Products;369
10245;Fish Products;67
10245;Sweet Products;39
10245;Gold Products;41
10250;Wines;1
10250;Fruits;5
10250;Meat Products;3
10250;Fish Products;7
10250;Sweet Products;4
10250;Gold Products;8
10258;Wines;27
10258;Fruits;0
10258;Meat Products;5
10258;Fish Products;0
10258;Sweet Products;0
10258;Gold Products;3
10260;Wines;202
10260;Fruits;5
10260;Meat Products;74
10260;Fish Products;11
10260;Sweet Products;5
10260;Gold Products;14
10262;Wines;8
10262;Fruits;2
10262;Meat Products;15
10262;Fish Products;0
10262;Sweet Products;10
10262;Gold Products;18
10264;Wines;1
10264;Fruits;2
10264;Meat Products;8
10264;Fish Products;4
10264;Sweet Products;3
10264;Gold Products;13
10270;Wines;11
10270;Fruits;5
10270;Meat Products;22
10270;Fish Products;12
10270;Sweet Products;5
10270;Gold Products;11
10277;Wines;36
10277;Fruits;0
10277;Meat Products;2
10277;Fish Products;0
10277;Sweet Products;0
10277;Gold Products;4
10281;Wines;180
10281;Fruits;60
10281;Meat Products;241
10281;Fish Products;13
10281;Sweet Products;54
10281;Gold Products;54
10286;Wines;318
10286;Fruits;8
10286;Meat Products;407
10286;Fish Products;150
10286;Sweet Products;35
10286;Gold Products;8
10299;Wines;389
10299;Fruits;91
10299;Meat Products;248
10299;Fish Products;64
10299;Sweet Products;49
10299;Gold Products;41
10304;Wines;6
10304;Fruits;1
10304;Meat Products;7
10304;Fish Products;23
10304;Sweet Products;4
10304;Gold Products;19
10307;Wines;369
10307;Fruits;9
10307;Meat Products;87
10307;Fish Products;12
10307;Sweet Products;14
10307;Gold Products;34
10311;Wines;16
10311;Fruits;4
10311;Meat Products;12
10311;Fish Products;2
10311;Sweet Products;4
10311;Gold Products;321
10313;Wines;159
10313;Fruits;4
10313;Meat Products;45
10313;Fish Products;6
10313;Sweet Products;2
10313;Gold Products;38
10314;Wines;847
10314;Fruits;66
10314;Meat Products;119
10314;Fish Products;86
10314;Sweet Products;89
10314;Gold Products;111
10319;Wines;1090
10319;Fruits;12
10319;Meat Products;96
10319;Fish Products;16
10319;Sweet Products;12
10319;Gold Products;60
10323;Wines;205
10323;Fruits;7
10323;Meat Products;41
10323;Fish Products;3
10323;Sweet Products;2
10323;Gold Products;46
10339;Wines;161
10339;Fruits;0
10339;Meat Products;22
10339;Fish Products;0
10339;Sweet Products;0
10339;Gold Products;24
10340;Wines;75
10340;Fruits;12
10340;Meat Products;141
10340;Fish Products;43
10340;Sweet Products;39
10340;Gold Products;187
10341;Wines;68
10341;Fruits;28
10341;Meat Products;39
10341;Fish Products;16
10341;Sweet Products;30
10341;Gold Products;41
10343;Wines;605
10343;Fruits;91
10343;Meat Products;399
10343;Fish Products;0
10343;Sweet Products;45
10343;Gold Products;205
10350;Wines;33
10350;Fruits;0
10350;Meat Products;5
10350;Fish Products;0
10350;Sweet Products;0
10350;Gold Products;0
10352;Wines;50
10352;Fruits;4
10352;Meat Products;28
10352;Fish Products;6
10352;Sweet Products;3
10352;Gold Products;26
10356;Wines;29
10356;Fruits;0
10356;Meat Products;2
10356;Fish Products;0
10356;Sweet Products;0
10356;Gold Products;1
10364;Wines;0
10364;Fruits;0
10364;Meat Products;1
10364;Fish Products;2
10364;Sweet Products;12
10364;Gold Products;5
10377;Wines;170
10377;Fruits;6
10377;Meat Products;97
10377;Fish Products;24
10377;Sweet Products;12
10377;Gold Products;88
10379;Wines;327
10379;Fruits;9
10379;Meat Products;122
10379;Fish Products;19
10379;Sweet Products;14
10379;Gold Products;83
10380;Wines;40
10380;Fruits;1
10380;Meat Products;40
10380;Fish Products;4
10380;Sweet Products;3
10380;Gold Products;18
10381;Wines;14
10381;Fruits;0
10381;Meat Products;3
10381;Fish Products;0
10381;Sweet Products;0
10381;Gold Products;4
10383;Wines;295
10383;Fruits;35
10383;Meat Products;482
10383;Fish Products;121
10383;Sweet Products;120
10383;Gold Products;40
10390;Wines;6
10390;Fruits;7
10390;Meat Products;4
10390;Fish Products;3
10390;Sweet Products;4
10390;Gold Products;6
10394;Wines;675
10394;Fruits;144
10394;Meat Products;133
10394;Fish Products;94
10394;Sweet Products;192
10394;Gold Products;241
10395;Wines;1
10395;Fruits;45
10395;Meat Products;3
10395;Fish Products;4
10395;Sweet Products;6
10395;Gold Products;42
10398;Wines;1
10398;Fruits;6
10398;Meat Products;2
10398;Fish Products;8
10398;Sweet Products;2
10398;Gold Products;12
10401;Wines;1
10401;Fruits;0
10401;Meat Products;5
10401;Fish Products;0
10401;Sweet Products;3
10401;Gold Products;9
10402;Wines;25
10402;Fruits;1
10402;Meat Products;9
10402;Fish Products;2
10402;Sweet Products;1
10402;Gold Products;1
10403;Wines;2
10403;Fruits;13
10403;Meat Products;6
10403;Fish Products;7
10403;Sweet Products;5
10403;Gold Products;11
10413;Wines;274
10413;Fruits;83
10413;Meat Products;216
10413;Fish Products;151
10413;Sweet Products;141
10413;Gold Products;224
10420;Wines;95
10420;Fruits;14
10420;Meat Products;64
10420;Fish Products;2
10420;Sweet Products;9
10420;Gold Products;38
10424;Wines;265
10424;Fruits;138
10424;Meat Products;553
10424;Fish Products;224
10424;Sweet Products;23
10424;Gold Products;92
10430;Wines;1126
10430;Fruits;28
10430;Meat Products;211
10430;Fish Products;37
10430;Sweet Products;28
10430;Gold Products;42
10432;Wines;2
10432;Fruits;0
10432;Meat Products;9
10432;Fish Products;3
10432;Sweet Products;6
10432;Gold Products;2
10446;Wines;184
10446;Fruits;23
10446;Meat Products;446
10446;Fish Products;30
10446;Sweet Products;23
10446;Gold Products;23
10448;Wines;172
10448;Fruits;41
10448;Meat Products;86
10448;Fish Products;45
10448;Sweet Products;6
10448;Gold Products;27
10451;Wines;9
10451;Fruits;1
10451;Meat Products;3
10451;Fish Products;0
10451;Sweet Products;4
10451;Gold Products;8
10466;Wines;24
10466;Fruits;2
10466;Meat Products;20
10466;Fish Products;2
10466;Sweet Products;2
10466;Gold Products;10
10469;Wines;519
10469;Fruits;71
10469;Meat Products;860
10469;Fish Products;93
10469;Sweet Products;27
10469;Gold Products;53
10470;Wines;40
10470;Fruits;2
10470;Meat Products;23
10470;Fish Products;0
10470;Sweet Products;4
10470;Gold Products;23
10473;Wines;158
10473;Fruits;19
10473;Meat Products;288
10473;Fish Products;25
10473;Sweet Products;0
10473;Gold Products;38
10475;Wines;187
10475;Fruits;5
10475;Meat Products;65
10475;Fish Products;26
10475;Sweet Products;20
10475;Gold Products;14
10476;Wines;134
10476;Fruits;11
10476;Meat Products;59
10476;Fish Products;15
10476;Sweet Products;2
10476;Gold Products;30
10477;Wines;71
10477;Fruits;0
10477;Meat Products;18
10477;Fish Products;0
10477;Sweet Products;0
10477;Gold Products;13
10478;Wines;483
10478;Fruits;0
10478;Meat Products;108
10478;Fish Products;0
10478;Sweet Products;6
10478;Gold Products;36
10479;Wines;749
10479;Fruits;40
10479;Meat Products;294
10479;Fish Products;121
10479;Sweet Products;160
10479;Gold Products;147
10486;Wines;476
10486;Fruits;75
10486;Meat Products;162
10486;Fish Products;29
10486;Sweet Products;151
10486;Gold Products;97
10489;Wines;693
10489;Fruits;21
10489;Meat Products;925
10489;Fish Products;31
10489;Sweet Products;24
10489;Gold Products;84
10490;Wines;100
10490;Fruits;64
10490;Meat Products;79
10490;Fish Products;65
10490;Sweet Products;0
10490;Gold Products;109
10492;Wines;2
10492;Fruits;0
10492;Meat Products;5
10492;Fish Products;2
10492;Sweet Products;0
10492;Gold Products;1
10500;Wines;19
10500;Fruits;1
10500;Meat Products;20
10500;Fish Products;16
10500;Sweet Products;14
10500;Gold Products;28
10505;Wines;741
10505;Fruits;19
10505;Meat Products;154
10505;Fish Products;50
10505;Sweet Products;9
10505;Gold Products;28
10507;Wines;691
10507;Fruits;7
10507;Meat Products;69
